x,y,file1,line1,file2,line2
151,53,unknown file,unknown line,unknown file,unknown line
151,56,unknown file,unknown line,unknown file,unknown line
151,59,unknown file,unknown line,unknown file,unknown line
151,62,unknown file,unknown line,unknown file,unknown line
151,65,unknown file,unknown line,unknown file,unknown line
151,68,unknown file,unknown line,unknown file,unknown line
151,71,unknown file,unknown line,unknown file,unknown line
151,74,unknown file,unknown line,unknown file,unknown line
151,75,unknown file,unknown line,unknown file,unknown line
151,85,unknown file,unknown line,unknown file,unknown line
151,88,unknown file,unknown line,unknown file,unknown line
151,91,unknown file,unknown line,unknown file,unknown line
151,94,unknown file,unknown line,unknown file,unknown line
151,97,unknown file,unknown line,unknown file,unknown line
151,100,unknown file,unknown line,unknown file,unknown line
151,103,unknown file,unknown line,unknown file,unknown line
151,106,unknown file,unknown line,unknown file,unknown line
151,109,unknown file,unknown line,unknown file,unknown line
151,112,unknown file,unknown line,unknown file,unknown line
151,113,unknown file,unknown line,unknown file,unknown line
151,123,unknown file,unknown line,unknown file,unknown line
151,126,unknown file,unknown line,unknown file,unknown line
151,129,unknown file,unknown line,unknown file,unknown line
151,132,unknown file,unknown line,unknown file,unknown line
151,135,unknown file,unknown line,unknown file,unknown line
151,138,unknown file,unknown line,unknown file,unknown line
151,141,unknown file,unknown line,unknown file,unknown line
151,144,unknown file,unknown line,unknown file,unknown line
151,147,unknown file,unknown line,unknown file,unknown line
151,150,unknown file,unknown line,unknown file,unknown line
151,151,unknown file,unknown line,unknown file,unknown line
